Total number of intervals = 90
Timestamp start: 1715964278895
Timestamp end: 1715965179451

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      499.0  1318.9    68.9   128.0   147.1   322.5   432.0   499.4   554.2   633.5   741.5   917.6  4192.1 16116.7 37725.3  24402.7    24367
read      401.6   563.4    68.9   126.7   145.2   307.3   401.4   466.8   517.5   585.2   721.9   973.6  1431.1  7247.0 29067.5  33756.8    33771
read      472.1   594.4    68.9   140.0   165.0   343.4   435.5   500.3   552.7   624.3   766.3  1524.3  2085.7  6568.1 20420.7  84840.5    84944
read      377.7   377.8    68.9   134.5   155.9   320.0   401.9   454.1   493.7   541.5   607.2   725.5  1561.7  3699.1 10619.8  85740.1    85666
read      362.3   330.4    68.9   129.7   149.0   321.4   405.8   455.8   492.4   535.2   589.4   677.5  1146.2  2892.1 12272.6  52050.4    51918
read      370.3   501.3    68.9   127.0   145.5   304.6   389.1   443.0   482.1   528.3   590.9   781.7  1291.1  5778.4 25192.1  34327.7    34406
read      438.7   998.8    68.9   127.9   146.7   310.1   409.0   469.7   515.4   579.6   695.1   910.8  1832.0 13009.7 35539.5  28764.1    28664
read      376.5   586.9    68.9   125.9   144.4   307.2   386.9   437.4   475.2   521.2   581.0   729.4  1433.9  7008.3 30734.9  38368.8    38289
read      538.9  1553.8    74.4   128.6   147.7   330.1   434.7   504.0   561.5   630.4   714.4   860.0  6607.1 28836.9 40018.3  20709.7    20658
read      645.1  2103.8    68.9   131.1   151.6   345.5   442.7   497.9   534.5   575.5   629.4   782.0  9795.5 32064.1 42775.0  13845.5    13840
read      374.6   437.0    63.8   137.3   159.4   321.9   400.3   449.1   487.1   534.2   596.2   701.2  1366.5  5228.6 12873.5  93522.5    93419
read      337.8   229.9    68.9   134.0   155.0   304.4   378.3   423.9   458.8   501.6   557.0   640.3   833.0  1749.2  8130.2  98432.1    98284
read      357.1   302.9    68.9   131.9   151.8   316.0   398.0   447.0   483.4   527.4   583.1   671.1  1018.1  3121.7  9617.2  71254.2    71313
read      375.4   400.4    68.9   127.6   146.0   315.3   397.9   449.9   489.4   537.4   600.4   751.2  1440.2  4563.3 11768.2  42077.2    42089
read      356.9   382.1    68.9   128.0   146.4   316.5   397.2   445.0   480.2   522.3   573.6   649.7  1094.4  3933.4 14304.6  46495.5    46458
read      434.6   829.6    68.9   126.9   145.3   311.7   409.6   475.7   528.7   604.1   767.3  1003.0  1809.2  9864.2 34059.1  30690.8    30755
read      374.8   360.8    68.9   128.1   146.8   318.0   402.0   452.9   490.8   536.9   596.4   730.6  1475.3  4192.1 10728.5  42883.4    42889
read      383.1   443.0    63.8   138.1   160.3   326.2   407.6   457.8   495.8   542.9   608.8   727.2  1423.4  5389.2 13490.0  93443.0    93552
read      363.6   327.0    68.9   131.3   150.8   317.6   401.7   451.7   488.3   532.2   587.3   679.7  1315.9  3309.6 10728.4  65624.1    65694
read      431.8   922.3    68.9   127.3   146.1   312.5   404.0   464.2   508.4   564.8   664.9   925.3  1990.1 11410.8 32503.3  29642.5    29574
read      372.9   405.4    68.9   129.2   148.4   319.7   403.0   452.4   489.0   533.4   590.6   696.6  1472.8  4779.4 13728.4  51281.2    51355
read      365.8   335.4    68.9   131.6   151.0   316.4   400.8   451.0   487.6   531.6   588.0   685.6  1443.2  3337.4 11027.2  67348.0    67361
read      518.8  1562.1    68.9   130.3   149.6   332.1   417.6   468.7   508.1   558.3   626.4   749.2  6099.2 30388.9 37666.8  16356.2    16287
read      384.6   477.9    68.9   134.4   155.4   322.1   403.9   455.3   494.4   542.3   608.0   727.1  1656.4  5208.1 15800.1  81340.2    81508
read      376.4   417.5    63.8   136.6   158.1   322.0   402.8   452.4   490.4   536.9   599.1   704.2  1398.7  5050.4 13205.9  87473.5    87619
read      388.2   422.5    68.9   141.9   166.2   335.0   417.8   468.4   506.9   554.7   620.9   733.1  1186.7  4693.3 15254.1  99235.3    99068
read      350.8   336.4    63.8   127.0   145.5   309.1   388.4   435.8   470.5   512.1   565.2   648.1  1204.2  3453.5 10931.3  51192.9    51267
read      646.7  2144.6    74.4   131.1   152.6   335.9   418.3   465.3   497.7   535.1   586.3   791.8  9926.9 32383.3 40441.8  11837.5    11822
read      399.8   518.5    68.9   138.6   162.3   331.5   415.9   467.3   506.6   555.0   623.9   763.3  1689.9  6190.9 26090.2  97474.4    97494
read      367.9   510.3    63.8   134.6   155.8   309.5   386.2   433.3   469.6   515.1   576.3   676.3  1353.8  6700.0 24365.1  97360.9    97350
read      349.8   378.2    68.9   124.7   142.8   304.6   383.9   431.1   466.3   508.1   561.4   639.0  1252.9  4511.5 12982.3  55454.9    55460
read      372.2   463.7    63.8   133.0   153.8   314.5   395.2   444.9   482.4   528.4   588.2   689.8  1447.1  5528.6 18946.1  86089.5    85984
read      380.2   537.9    68.9   133.4   153.9   316.2   397.4   447.3   485.3   532.2   593.4   704.0  1566.1  6765.6 24288.3  82201.1    82043
read      353.4   420.2    68.9   125.0   143.2   308.6   388.8   436.3   471.1   513.0   565.3   643.3  1216.7  4585.2 13733.8  52875.5    52873
read      642.3  2115.3    74.4   131.6   152.7   346.9   440.4   494.6   531.2   572.4   626.6   771.3  9374.7 32094.5 40532.8  13911.4    13911
read      359.6   433.5    68.9   126.7   145.2   308.4   388.6   435.8   471.4   515.1   570.4   659.4  1394.4  5102.1 14788.4  49940.0    49984
read      545.8  1829.6    74.4   140.5   164.7   328.3   389.8   424.1   449.0   477.7   518.4   622.0  7049.2 31609.0 37659.9   9229.0     9274
read      420.0   459.3    68.9   128.8   147.5   331.6   461.3   556.5   625.0   696.4   783.2   913.2  1195.9  5462.0 16230.8  27098.0    27187
read      458.6  1058.4    63.8   130.3   150.0   343.7   452.3   517.5   560.8   608.7   667.8   762.3  2157.0 11561.7 34373.6  18735.4    18735
read      373.1   463.5    68.9   132.2   152.9   310.7   390.7   440.0   477.9   524.3   585.1   689.8  1625.5  5638.9 15678.0  86474.2    86505
read      374.5   466.1    68.9   134.8   156.8   319.6   399.7   448.3   485.0   530.9   591.7   697.6  1284.9  5705.0 16733.2  92933.0    93039
read      356.8   389.9    68.9   129.7   149.0   308.1   388.9   436.9   472.1   515.6   572.0   661.6  1206.5  4707.3 11135.7  76295.0    75999
read      407.4   702.8    68.9   124.2   142.6   302.1   401.5   467.7   518.1   587.7   730.3   945.4  1391.3  9746.8 31623.9  32332.2    32324
read      356.3   373.1    68.9   131.1   151.0   306.4   385.8   433.9   470.2   515.1   573.5   666.0  1226.7  4651.4 10094.9  84122.3    84255
read      368.9   402.1    68.9   132.6   152.9   313.8   395.5   445.3   482.8   528.7   588.0   689.7  1448.2  5257.2 11593.9  81709.8    81759
read      364.6   526.7    68.9   123.2   141.6   303.5   384.2   435.3   473.2   517.4   572.4   676.6  1357.6  6036.8 28877.3  37329.0    37291
read      356.9   355.3    68.9   127.9   146.6   316.6   399.2   446.9   481.8   523.4   575.5   657.2  1130.8  3431.4 14286.8  53829.0    53818
read      394.4   643.8    68.9   125.2   143.5   305.5   398.7   459.0   502.5   558.6   658.2   882.8  1336.0  8333.9 30628.0  30315.9    30297
read      413.8   756.5    68.9   126.1   144.4   308.7   401.7   464.2   511.7   575.0   696.0   930.3  1495.6  9707.2 31419.0  31680.1    31569
read      360.6   411.7    68.9   124.3   142.5   303.7   383.2   433.4   470.5   515.4   572.4   685.9  1337.2  5321.4 11614.0  38947.7    38927
read      626.4  2207.7    74.4   131.4   153.8   323.6   392.7   432.0   459.5   491.9   535.2   655.1  9246.7 32094.2 40880.5  10627.6    10652
read      384.8   503.3    68.9   138.3   161.8   322.7   400.6   449.5   487.0   534.0   597.8   715.9  1587.8  6107.3 21991.2  98079.3    98119
read      363.4   389.2    68.9   126.8   145.0   312.3   393.4   442.1   478.0   521.8   577.1   673.5  1401.4  4659.9 12744.5  48074.2    48176
read      365.3   461.7    74.4   125.8   143.8   304.7   387.0   439.1   477.1   522.9   584.0   738.0  1283.3  4702.1 18947.0  35108.9    34929
read      354.7   380.4    68.9   129.2   147.8   305.2   386.8   435.0   470.6   513.1   568.5   657.9  1370.3  3833.8 10924.7  69881.7    69735
read      531.2  1497.0    74.4   129.0   148.5   343.5   463.4   538.6   590.7   645.0   710.4   820.7  6723.8 29068.4 40786.1  20670.6    20753
read      760.2   770.4    74.4   197.6   231.3   425.6   674.4  1357.8  1474.9  1599.6  1721.0  1856.4  2773.9  5981.0 23174.1  84510.0    84642
read      413.8   390.0    68.9   127.4   144.5   287.7   385.6   464.8   547.4   739.1   985.9  1203.0  1493.8  1873.9 11444.6  42389.0    42333
read      421.7   459.8    63.8   125.4   142.7   275.1   358.1   417.3   469.6   559.4  1029.9  1551.7  1993.4  2504.3 10504.8  61632.5    61587
read      551.8   637.1    63.8   138.5   164.1   344.5   465.4   572.9   681.6   874.5  1298.2  1960.0  2561.0  3455.8 18027.3  78140.0    77998
read      792.3   740.1    74.4   206.0   240.8   458.6   757.1  1430.6  1533.7  1650.3  1750.6  1874.3  2738.1  4280.2 19650.0  97712.7    97625
read      410.0   458.7    68.9   126.8   143.8   308.2   426.7   518.8   588.8   664.7   764.4   947.2  1647.4  4829.3 15550.6  23762.3    23781
read      418.2   485.0    63.8   125.3   142.6   271.0   350.2   406.1   457.3   538.6   950.1  1585.5  2072.7  2550.7 12097.5  66698.3    66723
read      409.2   377.1    68.9   128.4   147.2   317.2   440.6   543.1   628.4   714.7   810.9   937.5  1148.4  3387.2  9317.6  31000.5    31016
read      424.7   422.5    68.9   127.6   145.4   291.0   389.6   469.6   553.6   750.7  1023.0  1257.7  1568.0  2919.7 13021.4  47386.8    47394
read      778.1   737.6    68.9   188.8   230.8   444.6   715.9  1417.0  1519.2  1640.3  1741.7  1868.6  2716.7  5053.3 19797.6  95336.7    95335
read      352.3   607.2    80.4   144.3   167.6   288.4   328.5   351.0   369.1   393.3   434.3   625.6  1670.6  9886.0 21750.3   5234.9     5252
read      422.4   461.9    68.9   127.1   144.6   275.6   357.7   415.6   467.8   554.7   975.3  1571.8  2056.2  2562.6 10627.8  65801.6    65908
read      360.8   282.0    74.4   132.1   152.1   334.7   420.9   471.2   504.5   539.7   581.5   639.4   769.2  3168.3 10345.6  16887.1    16889
read      423.7   417.0    63.8   127.0   144.9   294.6   400.7   491.6   592.9   788.8   990.2  1186.5  1450.2  1966.9 11906.6  42837.0    42912
read      804.4   761.9    74.4   213.6   246.0   468.7   775.3  1436.8  1541.9  1659.0  1761.2  1886.5  2789.9  6182.8 19437.7  99907.3    99898
read      422.5   565.6    68.9   128.2   144.9   301.8   423.6   522.6   605.6   700.0   824.7  1025.2  1696.0  5319.9 28549.4  26316.4    26385
read      385.7   311.3    63.8   130.3   150.3   338.6   448.9   518.8   564.8   614.1   673.4   760.7   944.2  1560.4 10973.7  22606.9    22616

Total QPS = 51581.6 (46423468 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11466596843 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.97%,49.24%,100.00%
ubuntu@client-measure-0r2f:~/memcache-perf-dynamic$
