Total number of intervals = 450 
Timestamp start: 1715967267448
Timestamp end: 1715968168362

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      367.6   395.9    68.9   128.4   147.9   315.7   394.6   443.1   479.8   524.9   585.6   693.2  1467.8  4739.0 12324.4  73544.0    73708
read      387.2   360.8    68.9   141.4   167.5   343.3   421.5   468.3   507.0   557.3   628.2   744.2  1094.2  3379.2 12265.3  98598.5    98618
read      362.4   358.0    74.4   128.9   149.6   316.8   393.8   439.4   474.9   519.4   581.6   678.7  1217.4  3971.9  9799.6  81939.5    81977
read      402.2   413.7    74.4   140.7   165.9   347.1   426.7   474.9   513.5   566.0   639.4   777.2  1566.0  4168.7 14455.4  91388.5    91567
read      366.6   307.3    74.4   127.5   146.0   326.8   409.5   456.3   491.3   532.5   583.9   671.3  1266.0  3699.9  9564.4  48132.5    48236
read      403.2   487.0    68.9   140.0   164.4   340.8   417.2   464.7   504.1   557.2   633.1   763.5  1665.1  5955.7 11009.2  91561.0    91726
read      360.8   277.2    74.4   129.0   148.4   323.2   405.7   451.3   484.7   526.6   579.2   663.5  1171.3  2887.1  8084.0  52746.0    52458
read      369.7   339.3    74.4   128.7   148.2   316.6   395.9   444.1   481.4   528.2   589.5   702.6  1518.7  3963.0 12515.5  70461.0    70467
read      359.6   311.3    74.4   127.6   146.4   313.9   391.5   438.4   473.7   518.6   578.6   677.3  1435.6  3160.2  6895.1  70859.0    71151
read      367.5   384.1    74.4   129.9   149.4   317.7   400.5   450.0   487.2   531.9   587.9   680.1  1301.7  4674.5 10259.2  64924.5    65016
read      345.4   248.1    68.9   124.8   142.7   315.7   390.2   434.3   466.8   505.0   554.0   632.2  1074.0  2030.5  9607.4  42001.0    42057
read      358.8   300.8    74.4   128.3   148.1   315.5   389.6   434.4   469.6   516.1   580.1   681.6  1191.9  3391.8  8538.2  78872.0    78821
read      357.6   340.7    68.9   126.7   144.9   315.5   393.8   437.7   469.6   509.2   565.6   655.3  1321.6  3433.9 11809.4  60845.0    60720
read      395.0   543.6    63.8   122.6   141.1   308.8   382.4   431.5   471.2   523.9   612.8  1017.0  1741.5  6843.6 25864.2  39890.0    39911
read      466.7  1937.1    74.4   123.0   140.9   292.6   349.5   388.9   420.2   458.0   506.8   614.2  5042.5 31077.5 74133.0  10603.0    10628
read      431.0   756.0    74.4   130.3   151.8   327.7   406.5   457.3   499.9   559.8   643.6   922.1  2239.0  9249.9 31833.2  73644.5    73736
read      692.0  2532.6    80.4   132.2   159.8   304.6   354.7   384.2   407.6   439.8   497.2  1217.0 10627.8 32150.4 49742.1   7336.0     7334
read      460.6   594.0    68.9   143.2   171.6   354.9   431.8   486.8   539.7   616.1   726.2  1205.3  2078.9  7745.4 21871.0  91612.5    91868
read      376.3   378.6    68.9   129.5   149.9   322.5   400.6   448.0   484.3   531.1   594.5   714.9  1587.1  4083.9 13135.5  76811.5    76670
read      434.4  1291.1    74.4   126.8   146.4   299.2   352.0   386.9   413.0   446.8   494.5   581.0  4607.1 28286.8 32283.0  10507.5    10405
read      584.2  1500.8    74.4   120.4   140.3   326.4   477.2   608.0   700.5   791.0   900.7  1080.7  6617.2 21751.4 36477.3  25959.0    26019
read      381.3   470.8    74.4   126.4   145.3   316.3   398.8   448.2   486.4   533.8   597.8   767.5  1693.1  4409.3 10949.7  55753.0    55530
read      394.9   606.7    74.4   124.5   142.7   313.3   401.7   456.2   495.1   544.9   629.2   838.8  1697.3  5791.5 29420.0  29673.5    29615
read      361.3   418.8    68.9   128.0   146.5   315.6   397.5   444.5   480.1   523.8   580.1   676.8  1183.7  3592.2 21255.7  65731.0    66057
read      357.5   335.1    68.9   129.1   148.1   319.1   401.4   446.8   479.5   521.2   574.9   656.5  1098.1  2976.9  9840.7  55429.0    55281
read      394.0   554.2    74.4   122.7   141.0   317.2   414.7   476.9   529.5   600.0   694.7   837.4  1263.6  5412.7 30558.8  21316.0    21177
read      475.8   846.4    68.9   141.5   169.0   355.3   430.0   484.9   535.7   607.7   702.4   912.6  2670.6 10520.3 31552.8  88387.0    88239
read      369.3   382.0    74.4   131.6   151.3   316.3   397.7   446.6   483.5   529.6   590.7   693.5  1503.9  3682.8  8570.6  70060.5    70227
read      572.4  1565.0    74.4   123.5   143.4   341.6   471.2   566.9   642.2   725.8   830.9   997.3  6495.5 29126.0 37435.4  23367.5    23421
read      494.7   559.2    68.9   156.8   193.0   389.6   468.7   533.5   599.3   690.3   804.8  1392.8  1998.6  7216.3 20341.7  97029.5    97104
read      536.4  1926.4    80.4   135.6   163.8   292.8   335.5   359.5   376.0   401.7   445.4   568.7  7168.9 29960.7 39081.5   6226.5     6235
read      408.4   618.5    68.9   127.7   147.0   321.9   405.0   456.9   496.1   546.1   622.5   874.7  1951.4  7658.4 30784.2  57778.0    58045
read      531.7  1377.4    68.9   119.2   138.4   322.8   453.8   551.4   628.2   711.7   810.5   964.7  6082.6 28134.3 32450.5  23823.0    23729
read      364.9   474.9    68.9   118.8   136.8   305.1   383.2   430.6   466.3   509.7   573.7   728.2  1367.5  6796.7 25505.3  40819.5    40897
read      361.7   451.2    68.9   124.5   143.1   307.1   387.0   433.8   468.5   509.8   565.9   673.8  1461.1  5746.2 14943.0  53198.5    53312
read      338.6   213.5    68.9   130.4   150.4   307.4   381.5   425.9   460.0   502.4   560.8   653.4   853.4  1752.6  5805.0  87019.0    87262
read      353.4   330.7    68.9   129.4   149.8   309.9   385.5   430.8   466.1   510.2   572.1   669.9  1055.4  3936.2 10000.9  81639.5    81836
read      398.4   585.1    74.4   138.5   161.9   332.1   407.7   455.4   493.6   543.1   613.8   735.8  1466.7  7207.4 30374.1  91933.5    92274
read      345.6   338.1    74.4   121.7   139.5   308.0   387.7   433.2   467.8   507.4   558.1   638.0  1066.2  3156.4 13104.1  47266.5    47252
read      368.3   502.3    68.9   128.5   147.9   310.0   390.0   437.6   472.5   517.8   577.9   682.4  1478.2  7090.5 17531.2  75468.5    75747
read      366.3   494.7    68.9   127.4   146.5   300.8   376.0   423.5   461.4   508.8   573.5   683.5  1729.1  5260.9 25634.4  80964.0    80994
read      359.8   436.8    68.9   133.3   155.1   308.9   379.9   423.9   458.8   502.8   565.7   667.2  1008.2  5741.8 13089.5  98319.5    98224
read      464.0  1463.6    74.4   133.5   159.2   303.6   349.2   376.6   399.7   429.4   471.3   552.0  5852.4 29301.7 36349.7   7823.0     7737
read      373.4   494.0    74.4   120.5   138.3   302.1   381.8   434.0   473.1   518.4   579.6   762.7  1611.4  7536.6 13562.0  37492.5    37514
read      672.3  2314.6    80.4   125.4   148.4   330.4   403.6   444.8   472.8   506.1   554.2   735.1 11839.8 31805.9 37878.9  10612.5    10640
read      472.4   598.1    68.9   140.0   167.6   359.7   446.1   501.8   552.2   630.3   780.3  1437.9  2025.3  7095.4 28288.1  90474.5    90490
read      373.0   496.6    68.9   130.6   152.3   311.2   384.8   430.6   467.8   515.7   583.1   693.6  1527.4  6461.2 22430.7  92499.0    92514
read      357.0   416.4    68.9   128.2   149.1   305.1   378.4   426.5   465.0   513.5   578.1   675.2  1321.8  5129.9 10052.1  88968.5    89245
read      362.9   372.4    68.9   128.1   147.7   311.4   391.9   440.3   476.5   521.4   580.7   680.9  1471.2  3559.8 12313.9  73309.5    73823
read      410.0   565.0    68.9   125.8   144.7   320.1   402.4   455.0   495.2   547.0   630.0  1011.8  1914.6  6306.2 25204.5  46606.0    46565
read      338.5   475.4    74.4   120.3   137.9   289.9   363.4   406.2   437.0   474.0   528.7   671.3  1046.9  5233.9 26183.7  21466.5    21419
read      436.3   648.3    74.4   127.3   147.3   315.9   399.6   455.0   499.8   559.8   667.7  1420.0  2182.8  6345.0 30381.4  67261.0    66915
read      489.7  1070.4    74.4   120.7   140.0   313.9   418.9   491.9   557.8   680.2   893.5  1142.8  3093.2 11705.7 32397.3  31580.0    31667
read      353.4   491.9    68.9   125.3   143.8   301.9   378.5   425.6   460.3   501.8   555.9   636.9  1217.6  5215.0 30394.8  72453.0    72255
read      367.5   504.6    63.8   131.3   153.8   311.2   382.7   427.7   463.8   510.8   579.0   687.3  1245.3  6133.6 23349.8  99714.0    99535
read      537.8  1928.8    74.4   123.8   146.3   307.7   363.3   397.3   423.6   455.9   500.4   595.9  7320.9 31732.3 41211.6   9266.5     9226
read      398.0   651.0    68.9   125.1   144.6   309.0   385.8   434.7   473.6   522.3   586.4   738.9  2136.4 10364.3 29240.2  67843.0    67844
read      341.0   272.6    68.9   125.1   143.7   295.1   372.0   419.1   454.9   497.9   550.1   636.0  1342.7  2972.4  8002.6  71517.0    71413
read      359.6   470.5    63.8   131.2   152.5   305.2   374.5   419.7   456.1   503.2   567.6   663.9  1126.4  5841.2 15685.4  97130.5    97328
read      340.0   331.2    68.9   123.1   140.8   301.3   376.4   420.5   453.2   492.1   540.4   613.0  1169.9  3566.9  8766.6  55182.0    55113
read      367.0   435.1    68.9   128.2   147.2   321.5   401.2   447.0   482.8   526.2   582.1   674.3  1387.6  4792.1 10779.8  53577.5    53743
read      557.0  1650.8    74.4   121.9   141.2   340.9   431.5   492.9   537.2   587.3   656.5   819.4  6972.8 30310.2 42490.0  15366.0    15253
read      474.0   703.1    68.9   138.4   164.7   342.6   423.4   488.7   549.9   632.0   761.5  1508.9  2171.4  6486.9 31656.1  90627.5    90605
read      536.3  1456.6    74.4   126.2   144.7   320.5   438.6   536.9   635.4   752.6   879.8  1054.3  5017.4 30054.8 40403.7  25567.5    25767
read      470.5   621.0    74.4   142.0   170.9   372.0   454.3   505.8   554.0   632.9   765.9  1045.0  2033.2  7995.7 30153.3  93571.0    93458
read      364.7   402.6    74.4   130.3   152.1   311.6   384.1   429.0   465.7   513.7   581.2   687.6  1451.2  5397.9 11663.0  95085.5    95080
read      373.6   564.8    74.4   128.8   150.1   312.5   386.4   432.1   468.9   517.5   584.2   691.8  1382.4  8421.2 28929.5  88286.5    88399
read      367.4   554.5    63.8   130.7   152.2   310.2   383.0   429.5   466.5   515.1   580.5   685.5  1404.5  6234.7 31139.4  95985.0    95681
read      440.9  1011.1    74.4   120.7   137.9   298.5   385.3   446.1   494.4   566.5   732.3  1015.0  2521.4 11723.6 39341.0  33057.0    33003
read      353.3   395.2    68.9   128.7   150.0   304.5   375.2   420.6   457.2   503.8   565.4   662.0  1098.0  5063.9 14049.9  98645.0    98809
read      359.3   399.1    68.9   126.8   144.8   311.3   392.4   438.2   472.6   514.3   571.2   662.5  1342.1  4032.8 11979.9  64673.0    64610
read      355.0   586.0    68.9   121.5   139.4   302.9   378.3   422.3   455.5   495.8   546.0   627.8  1207.8  7672.9 30271.0  51440.0    51183
read      435.9  1004.4    68.9   122.8   140.8   315.4   405.1   460.3   506.3   581.1   691.9   854.2  2054.8 12316.1 32075.6  19895.5    20194
read      697.1  2492.0    80.4   127.2   154.8   309.9   363.3   395.6   420.9   452.4   501.5   963.2 10784.4 32068.3 37695.6   7569.0     7602
read      389.6   665.4    74.4   119.5   137.5   305.4   381.7   429.4   468.3   518.2   585.3   811.9  1708.1  8505.7 31051.4  46679.5    46677
read      603.9  2328.9    80.4   136.3   168.2   287.3   330.9   357.5   376.3   404.3   459.0   853.8  8249.5 32207.1 46796.5   5606.0     5577
read      594.7  1812.8    68.9   122.1   141.3   316.9   436.4   535.1   628.1   717.9   837.0  1034.2  7588.9 31058.6 45696.3  22733.5    23035
read      353.9   443.0    68.9   123.6   142.3   311.1   384.4   426.7   459.1   497.8   546.4   628.9  1242.1  5586.1 12865.1  56894.5    57516
read      351.2   372.3    68.9   123.8   141.9   305.7   380.7   425.3   458.9   500.0   551.9   638.6  1344.5  4769.0  8078.8  63002.0    62851
read      393.3   577.0    74.4   121.5   140.0   305.8   380.0   430.7   471.1   522.6   613.2  1004.2  1738.4  6139.6 29348.9  38434.5    38431
read      343.1   315.7    74.4   121.5   138.4   289.1   363.2   410.2   444.6   486.2   548.1   757.9  1163.6  4447.4  9813.0  25793.5    25729
read      652.5  1990.6    74.4   123.0   143.6   352.3   486.8   572.2   629.7   693.0   775.3   933.8  9817.8 31378.1 44386.3  19417.5    19443
read      623.0  1825.5    74.4   121.5   141.4   350.7   472.3   561.6   624.5   693.8   782.1   954.9  7920.2 30763.9 44348.9  19576.0    19461
read      346.1   378.9    68.9   121.4   139.3   303.0   377.7   422.7   456.1   496.3   546.0   624.2  1196.0  6252.2 12119.0  42492.5    42341
read      595.7  2224.3    80.4   134.3   164.8   290.2   331.3   356.0   374.9   399.2   442.6   765.6  8134.0 31768.3 39221.5   5765.0     5691
read      374.3   588.8    68.9   119.6   137.2   299.4   371.3   418.8   456.4   501.2   562.6   739.3  1667.5  8331.6 25798.6  40158.0    40223
read      522.2  1312.4    74.4   125.1   143.9   322.7   441.2   533.8   628.9   764.8   920.0  1133.4  4036.9 12202.9 49321.0  29980.5    29941
read      338.9   482.9    68.9   118.3   135.2   297.2   367.1   409.8   444.0   484.5   533.2   607.5   995.4  7772.9 18384.5  41328.5    41162
read      407.5   557.6    68.9   122.2   141.1   308.8   391.8   447.2   491.5   545.0   632.0  1107.5  1928.3  6710.7 25997.0  44137.0    43863
read      458.8  1251.1    68.9   121.1   139.1   307.7   393.1   441.9   482.0   541.1   650.3   834.3  4339.1 13853.3 37331.4  20381.0    20318
read      388.7   507.1    74.4   135.9   158.8   324.6   401.5   450.2   488.6   538.1   609.1   730.8  1647.0  5773.2 29306.3  93625.5    93421
read      353.0   416.3    68.9   123.1   141.4   307.3   377.9   420.3   452.4   492.1   542.8   634.8  1434.5  4700.0 19925.5  48756.5    48578
read      358.1   559.2    68.9   120.8   138.6   302.3   368.6   411.5   445.4   486.5   538.1   641.0  1423.6  6160.9 29454.8  40919.5    40595
read      576.7  1784.2    74.4   123.2   143.3   336.7   459.9   543.3   594.7   646.7   713.9   848.5  7215.3 31401.2 37829.6  17657.5    17677
read      417.9   534.5    63.8   127.9   149.4   318.9   398.9   453.1   497.3   555.0   640.2  1081.6  2167.2  5285.4 22200.8  79261.5    78948
read      465.5  1293.0    80.4   128.1   150.5   323.9   389.0   426.3   453.1   484.0   530.6   651.9  3902.7 19650.1 37288.0   9614.0     9703
read      351.7   270.5    80.4   131.1   154.2   334.7   401.7   439.4   463.2   492.4   528.2   580.1   727.6  2813.7 11141.4   9615.0     9686
read      770.5  2841.2    80.4   131.9   160.2   322.6   379.7   412.4   437.1   468.9   518.0  1441.2 11932.7 36581.2 50869.9   7911.0     7968
read      396.2   613.3    74.4   123.0   141.6   329.3   421.0   475.3   514.4   557.5   618.0   716.7  1402.4  8923.9 25715.5  15810.0    15830
read      329.1   467.6    80.4   131.6   156.5   310.1   358.8   384.7   402.7   427.8   458.1   506.5   812.7  4910.2 24233.7   8288.0     8192
read      384.7   394.0    68.9   130.5   151.0   314.1   393.8   445.5   486.6   537.9   609.8   761.8  1793.4  3448.3  9639.4  79039.5    79410
read      393.5   610.5    68.9   129.2   149.6   314.0   394.8   445.2   484.7   533.8   598.1   733.6  2003.2  7106.4 30714.1  76350.5    76582
read      366.8   515.2    74.4   123.3   141.8   306.7   383.7   430.5   465.7   507.4   564.7   669.7  1575.1  7127.4 16361.5  54649.5    54634
read      382.3   657.7    68.9   127.6   146.4   308.2   388.2   436.1   471.6   517.0   578.2   690.4  1863.0  7411.9 31036.0  72063.5    72177
read      447.6  1050.1    74.4   122.1   140.7   331.6   426.8   485.6   524.7   567.7   622.5   722.4  3069.1 16674.5 36225.1  15223.5    15101
read      387.2   997.6    68.9   132.9   158.0   314.4   363.1   390.0   409.8   437.1   473.3   544.2  1632.4 10856.9 40581.0   8214.0     8167
read      373.6   594.2    68.9   121.0   139.2   301.0   376.3   423.4   459.6   503.3   568.7   767.1  1488.6  6582.4 29670.9  43981.5    44130
read      349.3   299.2    68.9   125.7   143.7   311.1   389.5   434.7   468.2   508.1   560.8   640.6  1203.3  3006.9  7953.1  53086.5    53047
read      383.1   562.2    68.9   136.9   159.8   325.7   402.5   451.1   488.8   536.4   600.3   709.8  1227.0  7407.1 31016.4  96974.0    97171
read      381.3   647.5    74.4   131.2   152.2   322.3   401.5   448.5   484.3   530.4   594.1   702.8  1259.5  6644.4 32066.0  81412.5    81360
read      370.5   471.8    68.9   128.1   147.9   311.9   391.6   439.7   477.3   524.9   587.4   698.1  1478.8  4718.1 27996.4  76984.5    77277
read      430.0   846.5    68.9   122.9   141.4   310.7   393.0   447.8   491.0   545.3   645.7  1048.3  2162.3 13957.1 31114.7  38403.0    38294
read      356.3   479.9    68.9   126.0   145.7   316.3   374.3   406.2   431.7   461.8   503.5   575.8  1366.6  7902.8 17416.2  11196.0    11165
read      409.6   487.1    63.8   133.5   155.3   325.6   412.1   465.8   507.8   563.7   647.1   884.9  1900.4  5315.2 16387.7  74097.0    74155
read      352.7   598.9    74.4   123.9   142.0   306.3   370.0   407.6   434.8   468.2   508.4   579.7  1128.2  6045.0 31974.3  12282.5    12255
read      365.4   362.8    68.9   120.8   139.2   303.4   381.6   430.4   469.2   516.8   586.6   820.2  1539.1  2978.1 10777.3  52626.5    52404
read      385.4   493.5    74.4   124.4   143.5   339.1   428.1   478.7   513.5   553.3   610.2   706.7  1130.8  6197.7 25005.0  17127.5    17057
read      350.0   855.6    80.4   146.9   176.8   300.4   340.8   363.3   379.6   400.1   429.7   490.6  1047.4  9999.6 39149.9   6001.0     6005
read      414.1   444.0    74.4   132.6   153.7   318.7   398.9   455.5   502.4   562.4   643.5  1111.0  1999.7  4030.3 12264.9  85205.5    85707
read      380.4   482.6    68.9   132.8   153.1   319.7   400.7   451.2   490.2   538.8   602.6   706.9  1610.2  5099.8 27918.2  79772.0    79742
read      355.2   369.3    68.9   124.9   143.3   304.6   386.2   435.0   471.8   515.8   571.3   657.2  1478.5  3676.6  9632.0  58176.0    58322
read      427.9   894.0    68.9   124.9   143.1   308.2   414.7   478.9   525.4   588.7   700.0   874.7  2092.8  7993.8 32275.9  26185.0    26212
read      415.2   525.2    68.9   129.0   148.8   304.6   388.6   442.9   488.1   546.4   646.5  1160.2  2250.7  5341.0 15483.4  69584.5    69487
read      385.5   583.8    68.9   123.6   142.3   307.8   402.7   462.5   506.8   564.7   655.1   848.2  1211.5  7657.0 30765.5  29199.5    29507
read      349.5   257.4    68.9   124.2   142.6   309.0   387.2   436.1   473.5   518.2   573.8   663.7  1292.5  2276.9  9279.5  51521.5    51412
read      348.3   302.0    68.9   125.7   144.2   303.5   384.8   433.6   469.4   510.8   561.9   640.4  1301.8  3294.8 10086.7  67189.5    67374
read      349.3   445.9    74.4   125.3   143.1   308.1   386.3   431.6   464.9   504.1   552.8   627.0  1163.7  5610.0 11954.0  55028.5    55125
read      348.9   317.9    68.9   123.8   141.9   307.4   384.7   432.3   467.7   509.7   561.9   640.0  1310.6  3318.6 12242.3  53161.0    53048
read      461.8  1274.7    80.4   131.0   151.6   334.1   409.5   449.6   476.1   508.4   552.4   644.2  3240.5 25055.7 39747.2  12098.5    12192
read      374.6   503.9    74.4   121.9   140.3   299.9   382.4   438.7   479.0   524.3   584.7   763.4  1413.9  7585.9 11766.3  36088.0    36138
read      346.3   244.6    74.4   126.9   145.0   310.3   389.7   435.7   470.2   511.9   563.9   640.2  1118.9  2663.5  4329.9  60527.5    60799
read      344.9   364.8    68.9   122.7   140.8   303.7   379.1   428.8   464.2   504.8   553.0   625.0  1066.5  4814.4 12401.0  36523.5    36368
read      353.4   294.4    68.9   121.9   139.4   299.3   379.3   433.8   476.0   523.0   581.0   704.3  1315.2  3184.1  9766.7  39605.0    39729
read      378.7   462.3    68.9   137.4   160.6   327.0   401.9   450.1   487.5   535.0   600.6   704.9  1246.0  5251.6 16118.8  95628.0    95693
read      349.8   372.6    74.4   126.7   144.8   308.9   384.6   433.5   471.0   513.4   565.9   641.8  1138.4  3837.9 15999.6  41122.5    40999
read      364.0   334.6    68.9   128.5   147.5   306.1   386.5   435.8   474.3   521.7   583.4   701.8  1678.8  3166.4  7393.5  65227.0    65037
read      607.0  2070.4    74.4   135.7   157.4   343.1   417.3   462.5   496.1   534.5   582.6   706.8  8557.5 35146.1 40593.9  12457.5    12633
read      373.1   422.1    68.9   128.1   146.4   312.2   392.6   440.0   476.9   523.7   583.8   696.8  1624.7  5138.5 15659.1  50142.0    50117
read      350.2   305.8    74.4   130.4   148.9   310.8   390.3   436.3   471.0   512.0   565.0   642.6   967.5  4176.3 11385.6  62947.0    62765
read      541.9  1752.2    74.4   129.9   150.5   332.3   405.9   450.4   480.8   515.3   557.3   636.8  8591.6 31379.0 37809.6  12253.5    12379
read      353.9   396.1    68.9   125.8   143.3   303.1   379.9   427.8   464.3   507.6   561.9   648.5  1431.0  4029.4 14582.9  49320.5    49369
read      364.3   371.8    63.8   125.4   142.9   303.6   384.7   438.2   479.1   526.9   590.1   764.9  1343.0  4212.2  9617.4  39184.5    39111
read      349.9   312.7    68.9   124.4   142.8   311.3   390.4   436.9   472.5   516.4   570.1   646.8  1038.2  3839.6  7988.4  52503.5    52692
read      484.9  1136.5    68.9   125.4   145.1   332.8   462.2   543.8   614.3   693.8   781.0   908.3  2516.9 11251.6 41011.6  24691.5    24539
read      389.3   527.2    68.9   128.2   146.9   313.7   397.3   448.4   487.3   534.9   595.7   726.3  1935.5  5198.6 23444.3  61304.5    61591
read      345.2   341.1    68.9   122.0   139.7   306.3   381.5   427.4   462.5   504.7   555.9   630.5  1190.9  4234.2  9299.8  47754.5    47864
read      510.7  1544.6    74.4   127.7   146.6   337.2   428.0   483.1   525.6   574.1   633.1   735.5  5979.3 30560.9 37844.8  16464.0    16479
read      374.5   455.9    68.9   128.7   148.6   310.8   390.5   439.9   478.8   527.4   589.0   698.6  1731.0  5060.1 12576.8  75316.0    75268
read      501.2  1944.3    80.4   138.5   162.3   308.4   356.7   385.2   404.3   430.2   464.2   537.2  7134.1 32326.3 39638.8   8780.5     8714
read      602.5  2040.6    74.4   126.3   147.1   336.2   421.3   470.2   502.5   537.8   583.9   687.7  8339.9 32199.4 39406.7  12887.5    13002
read      385.0   488.3    68.9   130.3   149.7   315.1   395.6   446.7   485.4   535.0   602.1   727.0  1843.2  5449.1 14805.4  76980.5    77147
read      363.7   410.4    74.4   122.3   140.3   305.6   384.8   435.0   473.5   521.3   582.7   718.2  1409.8  4554.5 10838.5  43585.5    43518
read      382.7   737.1    74.4   123.6   142.0   303.2   396.0   451.6   490.6   535.7   601.6   786.8  1237.3 10971.0 36230.9  27308.5    27206
read      364.0   356.7    68.9   124.4   142.7   306.0   389.2   439.2   477.2   525.8   587.8   724.7  1551.8  3446.6 10230.0  55756.0    55859
read      372.2   410.1    74.4   125.3   144.0   313.1   393.1   445.6   485.4   532.1   592.1   743.0  1391.5  4907.2  9440.6  37259.0    37448
read      354.8   270.7    74.4   128.0   146.5   325.3   401.9   448.2   482.4   525.1   577.1   649.0   930.3  2829.1  9969.1  44953.0    45026
read      358.3   455.6    74.4   133.4   155.1   306.7   379.7   424.8   460.2   505.3   568.4   667.5  1113.4  5404.1 17793.5 100269.5    99974
read      346.1   322.2    68.9   126.2   144.0   304.9   385.2   431.0   465.8   506.5   559.0   635.4  1119.6  3870.4  9282.2  64507.5    64632
read      372.9   446.1    68.9   123.5   141.3   302.5   381.9   433.1   472.9   524.3   591.9   783.1  1649.0  4645.3 13804.8  49189.5    49061
read      343.4   291.7    74.4   127.7   146.1   299.3   376.3   423.7   459.1   502.4   557.7   639.5  1094.4  3675.3  9055.3  80578.0    80418
read      457.0  1200.2    74.4   126.6   145.3   330.7   415.3   463.7   501.0   548.6   606.9   692.0  4490.2 19230.2 32103.7  16584.0    16471
read      399.5   692.0    68.9   122.9   141.4   305.0   393.1   452.5   494.3   544.5   625.0   907.0  1498.3  8620.6 31418.7  35649.0    35694
read      515.1  1566.6    74.4   129.2   149.3   334.7   414.2   462.3   497.6   540.4   589.7   682.8  6959.7 30923.1 37305.5  13978.0    13935
read      442.8   829.7    63.8   132.5   154.2   322.6   401.2   459.7   508.9   570.1   646.6  1274.3  2037.9 12344.0 31194.2  79529.0    79838
read      370.4   483.0    68.9   124.0   142.2   305.8   385.5   434.2   473.6   521.6   579.9   691.9  1632.3  4761.5 18438.2  48837.0    48842
read      328.5   403.1    74.4   125.5   142.9   303.0   371.7   406.8   430.4   456.5   488.9   540.5   800.5  4935.8 19204.0  17763.0    17708
read      411.3   574.1    74.4   124.6   143.3   314.8   415.4   480.2   531.2   603.0   747.9   989.4  1428.4  6441.3 28849.3  31348.0    31401
read      351.4   381.9    68.9   125.4   143.8   304.7   382.5   429.3   464.3   505.6   557.7   639.5  1285.2  6266.5  9950.6  61990.5    62091
read      359.8   438.2    68.9   130.7   150.5   305.3   380.5   427.2   464.1   510.3   572.0   668.5  1425.0  5450.4 10064.5  87338.0    87121
read      346.3   366.8    68.9   127.1   146.0   299.7   376.3   423.6   460.3   504.9   561.2   642.9   991.5  4424.1 10733.8  81555.0    81929
read      361.5   410.3    68.9   121.3   138.8   301.8   382.5   434.0   474.3   521.2   580.0   700.8  1369.9  5476.7 10983.1  42034.5    42013
read      367.4   527.4    63.8   132.3   153.3   310.2   386.3   432.8   468.6   516.6   580.1   678.6  1311.6  6177.2 27771.0  90822.5    90709
read      349.0   300.8    68.9   128.0   146.0   308.7   389.0   436.4   471.8   514.4   566.5   645.1  1144.8  2703.6  8728.6  67842.5    67578
read      361.2   338.7    63.8   127.8   146.9   319.2   401.1   450.9   487.9   530.9   584.8   668.3  1160.2  3172.7 13762.8  58113.0    58116
read      349.8   361.9    68.9   126.7   145.0   306.8   386.9   433.8   468.7   512.7   567.9   648.9  1122.4  3278.2 16589.2  68774.5    68886
read      352.5   376.8    68.9   131.0   151.9   306.9   380.2   426.7   462.5   506.5   566.7   658.4   967.1  4524.5 12805.4  92886.0    93119
read      387.1   582.5    74.4   138.2   160.3   326.2   401.4   447.6   484.7   533.0   599.8   707.1  1265.1  7301.1 28805.8  95215.0    95079
read      354.1   385.2    68.9   126.9   145.5   301.7   378.0   425.7   462.6   506.9   564.2   651.6  1441.0  4852.3  8129.8  77260.5    77456
read      455.2  1296.4    68.9   127.6   146.8   324.1   402.3   446.7   481.1   527.8   586.7   688.4  4847.9 24470.5 38782.0  15820.0    15723
read      560.9  1872.6    80.4   133.1   158.8   325.8   394.7   432.1   458.0   487.6   527.5   630.4  7444.0 31882.5 40994.1   9930.0     9867
read      679.8  2440.4    80.4   136.5   164.4   317.4   371.8   401.9   424.3   451.6   493.4   676.9  9821.6 31810.3 37022.4   8130.5     8176
read      408.8   643.3    68.9   133.5   156.1   317.9   398.0   452.0   495.4   549.4   622.7   784.0  1873.4  7960.9 30809.2  89069.5    89745
read      506.0  1632.7    80.4   129.7   151.8   326.7   393.4   431.4   458.5   489.9   532.7   621.9  7138.9 30094.6 37045.7  11091.5    11058
read      807.2   717.2    74.4   216.8   252.9   464.9   843.7  1442.0  1545.9  1646.7  1746.2  1909.6  2674.5  3617.4 16063.4  81006.0    81413
read      388.1   350.4    68.9   125.3   144.5   331.4   440.7   512.9   566.3   623.6   692.2   801.8  1074.8  1989.3 13585.7  21758.5    21659
read      397.3   267.6    68.9   126.2   145.3   328.1   457.8   549.1   610.6   674.0   746.4   862.3  1044.7  1352.0  6599.0  27332.0    27181
read      371.6   334.5    68.9   130.3   150.1   340.2   429.9   484.4   520.0   555.8   596.4   658.5   800.6  5164.7 12322.0  17413.0    17420
read      387.6   299.0    74.4   128.0   147.0   341.3   453.1   525.9   576.0   626.6   683.3   764.8   924.7  1991.6 10013.8  23150.0    23028
read      412.2   349.7    74.4   126.0   144.8   310.1   440.4   552.4   646.3   739.7   841.7   980.5  1205.5  1528.8 14111.6  33543.5    33694
